date,category,sku,product_name,units_sold
2026-05-15,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,1.0
2026-05-15,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,3.0
2026-05-16,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,18.0
2026-05-16,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,2.0
2026-05-16,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,4.0
2026-05-16,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,11.0
2026-05-16,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-16,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,3.0
2026-05-16,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,6.0
2026-05-16,Electronics,SKU-ELC-002,Smart Fitness Watch V2,1.0
2026-05-16,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,1.0
2026-05-16,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,13.0
2026-05-16,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-16,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,5.0
2026-05-16,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,6.0
2026-05-16,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,9.0
2026-05-16,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,3.0
2026-05-16,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,2.0
2026-05-16,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,14.0
2026-05-16,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-16,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,13.0
2026-05-16,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,2.0
2026-05-16,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-05-16,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,10.0
2026-05-16,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-16,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,4.0
2026-05-16,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,11.0
2026-05-16,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,4.0
2026-05-16,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,5.0
2026-05-16,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,2.0
2026-05-16,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-16,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,3.0
2026-05-17,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,9.0
2026-05-17,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,4.0
2026-05-17,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,2.0
2026-05-17,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,12.0
2026-05-17,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-17,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,5.0
2026-05-17,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,9.0
2026-05-17,Electronics,SKU-ELC-002,Smart Fitness Watch V2,3.0
2026-05-17,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,1.0
2026-05-17,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,13.0
2026-05-17,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-17,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,2.0
2026-05-17,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,6.0
2026-05-17,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,6.0
2026-05-17,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,5.0
2026-05-17,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,0.0
2026-05-17,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,11.0
2026-05-17,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-17,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,10.0
2026-05-17,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-05-17,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,4.0
2026-05-17,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,9.0
2026-05-17,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-17,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,8.0
2026-05-17,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,6.0
2026-05-17,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,5.0
2026-05-17,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,5.0
2026-05-17,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,1.0
2026-05-17,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-17,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,4.0
2026-05-18,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,15.0
2026-05-18,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,4.0
2026-05-18,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,0.0
2026-05-18,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,7.0
2026-05-18,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-18,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,6.0
2026-05-18,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,10.0
2026-05-18,Electronics,SKU-ELC-002,Smart Fitness Watch V2,1.0
2026-05-18,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-05-18,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,6.0
2026-05-18,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-18,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,8.0
2026-05-18,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,10.0
2026-05-18,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,2.0
2026-05-18,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,10.0
2026-05-18,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,2.0
2026-05-18,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,10.0
2026-05-18,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,2.0
2026-05-18,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,9.0
2026-05-18,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,7.0
2026-05-18,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,2.0
2026-05-18,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-05-18,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-18,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,0.0
2026-05-18,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,6.0
2026-05-18,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,4.0
2026-05-18,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,6.0
2026-05-18,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,0.0
2026-05-18,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-18,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,1.0
2026-05-19,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,7.0
2026-05-19,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,4.0
2026-05-19,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,4.0
2026-05-19,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,8.0
2026-05-19,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-19,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,7.0
2026-05-19,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,7.0
2026-05-19,Electronics,SKU-ELC-002,Smart Fitness Watch V2,2.0
2026-05-19,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,1.0
2026-05-19,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,0.0
2026-05-19,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-19,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,4.0
2026-05-19,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,4.0
2026-05-19,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,1.0
2026-05-19,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,4.0
2026-05-19,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,4.0
2026-05-19,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,7.0
2026-05-19,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-19,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,6.0
2026-05-19,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,2.0
2026-05-19,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,4.0
2026-05-19,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,11.0
2026-05-19,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-19,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,3.0
2026-05-19,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,2.0
2026-05-19,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,4.0
2026-05-19,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,3.0
2026-05-19,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,3.0
2026-05-19,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,1.0
2026-05-19,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,2.0
2026-05-20,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,10.0
2026-05-20,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,4.0
2026-05-20,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,5.0
2026-05-20,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,9.0
2026-05-20,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-20,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,4.0
2026-05-20,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,8.0
2026-05-20,Electronics,SKU-ELC-002,Smart Fitness Watch V2,3.0
2026-05-20,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-05-20,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,6.0
2026-05-20,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-20,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,4.0
2026-05-20,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,4.0
2026-05-20,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,7.0
2026-05-20,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,4.0
2026-05-20,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,1.0
2026-05-20,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,12.0
2026-05-20,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-20,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,17.0
2026-05-20,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,6.0
2026-05-20,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-05-20,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-05-20,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-20,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,1.0
2026-05-20,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,3.0
2026-05-20,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,8.0
2026-05-20,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,5.0
2026-05-20,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,3.0
2026-05-20,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-20,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,4.0
2026-05-21,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,15.0
2026-05-21,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,2.0
2026-05-21,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,2.0
2026-05-21,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,7.0
2026-05-21,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-21,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,3.0
2026-05-21,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,8.0
2026-05-21,Electronics,SKU-ELC-002,Smart Fitness Watch V2,3.0
2026-05-21,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-05-21,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,2.0
2026-05-21,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-21,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,5.0
2026-05-21,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,6.0
2026-05-21,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,4.0
2026-05-21,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,2.0
2026-05-21,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,2.0
2026-05-21,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,9.0
2026-05-21,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-21,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,8.0
2026-05-21,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-05-21,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-05-21,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,7.0
2026-05-21,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,1.0
2026-05-21,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,7.0
2026-05-21,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,5.0
2026-05-21,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,4.0
2026-05-21,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,3.0
2026-05-21,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,2.0
2026-05-21,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-21,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,4.0
2026-05-22,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,13.0
2026-05-22,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,1.0
2026-05-22,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-05-22,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,3.0
2026-05-22,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-22,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,3.0
2026-05-22,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,15.0
2026-05-22,Electronics,SKU-ELC-002,Smart Fitness Watch V2,2.0
2026-05-22,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-05-22,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,11.0
2026-05-22,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-22,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,0.0
2026-05-22,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,4.0
2026-05-22,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,2.0
2026-05-22,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,2.0
2026-05-22,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,1.0
2026-05-22,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,5.0
2026-05-22,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-22,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,11.0
2026-05-22,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,2.0
2026-05-22,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,4.0
2026-05-22,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,6.0
2026-05-22,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-22,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,3.0
2026-05-22,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,7.0
2026-05-22,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,4.0
2026-05-22,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,3.0
2026-05-22,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,0.0
2026-05-22,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-22,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,7.0
2026-05-23,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,11.0
2026-05-23,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,2.0
2026-05-23,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,3.0
2026-05-23,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,10.0
2026-05-23,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,1.0
2026-05-23,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,7.0
2026-05-23,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,14.0
2026-05-23,Electronics,SKU-ELC-002,Smart Fitness Watch V2,6.0
2026-05-23,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,4.0
2026-05-23,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,16.0
2026-05-23,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-23,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,5.0
2026-05-23,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,6.0
2026-05-23,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,8.0
2026-05-23,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,2.0
2026-05-23,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,3.0
2026-05-23,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,5.0
2026-05-23,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-23,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,12.0
2026-05-23,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-05-23,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,2.0
2026-05-23,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,11.0
2026-05-23,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-23,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,6.0
2026-05-23,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,3.0
2026-05-23,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,3.0
2026-05-23,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,2.0
2026-05-23,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,2.0
2026-05-23,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-23,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,1.0
2026-05-24,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,15.0
2026-05-24,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,6.0
2026-05-24,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-05-24,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,7.0
2026-05-24,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,1.0
2026-05-24,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,7.0
2026-05-24,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,14.0
2026-05-24,Electronics,SKU-ELC-002,Smart Fitness Watch V2,7.0
2026-05-24,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-05-24,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,10.0
2026-05-24,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-24,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,5.0
2026-05-24,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,5.0
2026-05-24,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,2.0
2026-05-24,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,5.0
2026-05-24,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,4.0
2026-05-24,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,9.0
2026-05-24,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-05-24,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,14.0
2026-05-24,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-05-24,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-05-24,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,15.0
2026-05-24,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-05-24,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,5.0
2026-05-24,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,5.0
2026-05-24,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,6.0
2026-05-24,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,2.0
2026-05-24,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,3.0
2026-05-24,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-24,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,3.0
2026-05-25,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,9.0
2026-05-25,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,5.0
2026-05-25,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-05-25,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,6.0
2026-05-25,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-05-25,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,3.0
2026-05-25,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,13.0
2026-05-25,Electronics,SKU-ELC-002,Smart Fitness Watch V2,1.0
2026-05-25,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-05-25,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,8.0
2026-05-25,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-25,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,1.0
2026-05-25,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,3.0
2026-05-25,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,2.0
2026-05-25,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,3.0
2026-05-25,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,0.0
2026-05-25,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,9.0
2026-05-25,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,1.0
2026-05-25,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,9.0
2026-05-25,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,5.0
2026-05-25,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-05-25,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,7.0
2026-05-25,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,1.0
2026-05-25,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,4.0
2026-05-25,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,2.0
2026-05-25,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,5.0
2026-05-25,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,4.0
2026-05-25,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,1.0
2026-05-25,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-05-25,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,5.0
2026-05-26,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,9.0
2026-05-26,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,5.0
2026-05-26,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-05-26,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,10.0
2026-05-26,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,1.0
2026-05-26,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,4.0
2026-05-26,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,6.0
2026-05-26,Electronics,SKU-ELC-002,Smart Fitness Watch V2,4.0
2026-05-26,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,0.0
2026-05-26,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,9.0
2026-05-26,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-05-26,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,5.0
2026-05-26,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,2.0
